STATION,STATION_NAME,YEAR,Month,Flag,TPCP_10thmm,Missing,Consecutive Missing,
GHCND:USC00027560,SAN SIMON AZ US,1988,3,1,23,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,4,1,227,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,6,1,28,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,7,1,424,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,8,1,1560,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,9,1,395,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,10,1,452,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,11,1,135,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,12,1,144,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,1,1,8,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,2,1,51,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,3,1,53,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,5,1,69,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,7,1,551,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,8,1,168,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,9,1,183,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,10,1,205,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,11,1,5,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1989,12,1,38,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,1,1,122,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,2,1,162,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,3,1,13,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,4,1,18,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,5,1,114,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,6,1,290,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,7,1,490,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,8,1,256,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,9,1,823,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,10,1,170,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,11,1,614,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1990,12,1,501,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,1,1,287,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,2,1,462,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,3,1,280,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,6,1,242,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,7,1,205,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,8,1,434,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,9,1,391,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,10,1,101,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,11,1,246,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1991,12,1,1371,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,1,1,194,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,2,1,410,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,3,1,393,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,4,1,294,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,5,1,204,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,7,1,826,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,8,1,191,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,9,1,216,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,10,1,279,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,11,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1992,12,1,696,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,1,1,1373,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,2,1,619,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,3,1,10,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,7,1,30,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,8,1,694,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,9,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,10,1,104,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,11,1,231,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1993,12,1,87,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,1,1,33,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,3,1,127,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,4,1,96,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,5,1,71,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,7,1,998,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,8,1,193,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,9,1,10,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,10,1,226,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,11,1,460,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1994,12,1,672,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,1,1,404,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,2,1,345,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,3,1,119,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,4,1,41,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,7,1,340,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,8,1,867,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,9,1,410,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,10,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,11,1,89,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1995,12,1,107,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,1,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,2,1,209,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,3,1,5,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,6,1,411,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,7,1,595,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,8,1,656,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,9,1,547,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,10,1,478,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,11,1,127,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1996,12,1,61,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,1,1,299,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,2,1,323,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,3,1,33,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,5,1,143,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,6,1,30,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,7,1,119,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,8,1,663,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,9,1,505,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,10,1,264,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,11,1,282,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1997,12,1,709,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,1,1,33,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,2,1,390,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,3,1,412,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,6,1,30,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,7,1,450,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,8,1,186,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,9,1,188,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,10,1,66,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,11,1,62,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1998,12,1,89,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,1,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,2,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,3,1,30,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,6,1,153,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,7,1,1057,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,8,1,648,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,9,1,33,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,10,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,11,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1999,12,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,1,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,2,1,18,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,3,1,8,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,6,1,953,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,7,1,178,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,8,1,563,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,9,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,10,1,1146,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,11,1,584,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2000,12,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,1,1,204,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,2,1,104,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,3,1,79,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,4,1,102,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,5,1,64,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,6,1,50,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,7,1,266,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,8,1,891,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,9,1,76,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,10,1,50,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,11,1,76,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2001,12,1,228,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,1,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,2,1,305,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,3,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,7,1,355,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,8,1,928,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,9,1,136,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,10,1,178,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,11,1,89,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2002,12,1,254,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,1,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,2,1,145,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,3,1,81,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,7,1,21,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,8,1,325,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,9,1,8,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,10,1,64,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,11,1,228,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2003,12,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,1,1,122,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,2,1,191,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,3,1,253,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,4,1,584,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,7,1,389,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,8,1,723,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,9,1,254,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,10,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,11,1,139,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2004,12,1,76,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,1,1,593,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,2,1,398,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,3,1,177,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,4,1,36,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,5,1,58,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,7,1,267,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,8,1,463,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,9,1,89,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,10,1,64,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,11,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2005,12,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,1,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,2,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,3,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,6,1,13,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,7,1,1206,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,8,1,290,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,9,1,216,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,10,1,427,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2006,12,1,76,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,1,1,481,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,2,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,3,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,6,1,229,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,7,1,940,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,8,1,507,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,9,1,153,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,10,1,38,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,11,1,45,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2007,12,1,204,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,1,1,38,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,2,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,3,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,7,1,1204,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,8,1,514,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,9,1,136,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,11,1,150,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2008,12,1,99,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,1,1,160,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,2,1,74,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,3,1,127,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,5,1,30,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,6,1,350,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,7,1,127,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,8,1,224,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,9,1,239,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,10,1,41,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,11,1,346,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2009,12,1,13,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,1,1,685,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,2,1,443,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,3,1,165,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,4,1,76,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,6,1,91,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,7,1,480,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,8,1,567,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,9,1,252,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,10,1,20,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,11,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2010,12,1,170,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,1,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,2,1,33,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,3,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,7,1,414,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,8,1,402,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,9,1,214,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,10,1,28,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,11,1,140,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2011,12,1,676,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,1,1,23,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,2,1,279,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,3,1,110,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,4,1,54,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,5,1,66,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,7,1,356,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,8,1,587,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,9,1,209,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,10,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,11,1,48,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2012,12,1,71,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,1,1,144,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,2,1,132,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,3,1,78,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,4,1,10,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,7,1,644,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,8,1,416,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,9,1,398,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,10,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,11,1,336,0,0,
GHCND:USC00027560,SAN SIMON AZ US,2013,12,1,172,0,0,
