STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,FLAG,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,2,1,264,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,3,1,87,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,4,1,464,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,5,1,232,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,6,1,118,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,7,1,2029,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,8,1,755,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,9,1,566,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,10,1,615,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,11,1,1811,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1919,12,1,3,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,1,1,567,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,2,1,178,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,3,1,262,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,4,1,239,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,5,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,6,1,241,0,0,-9999,0,0,-9999,0,0,-9999,0,0
